department_id,arrival_date,shift_type,patient_count,avg_wait_minutes,avg_satisfaction,shift_date,nurses_on_shift,doctors_on_shift,patients_per_nurse,department_name,target_wait_minutes
2,2024-11-14,Afternoon,13,32.784615384615385,3.5384615384615383,2024-11-14,6,2,2.1666666666666665,Cardiology,45
2,2024-11-14,Morning,4,25.775,4.25,2024-11-14,4,2,1.0,Cardiology,45
2,2024-11-15,Afternoon,9,28.833333333333332,4.111111111111111,2024-11-15,5,3,1.8,Cardiology,45
2,2024-11-15,Morning,6,24.900000000000002,4.166666666666667,2024-11-15,5,2,1.2,Cardiology,45
2,2024-11-15,Night,2,22.7,4.5,2024-11-15,2,1,1.0,Cardiology,45
2,2024-11-16,Afternoon,2,19.15,4.0,2024-11-16,5,1,0.4,Cardiology,45
2,2024-11-16,Morning,7,24.957142857142856,3.142857142857143,2024-11-16,6,2,1.1666666666666667,Cardiology,45
2,2024-11-16,Night,2,22.5,4.0,2024-11-16,3,2,0.6666666666666666,Cardiology,45
2,2024-11-17,Afternoon,6,24.650000000000002,3.6666666666666665,2024-11-17,5,2,1.2,Cardiology,45
2,2024-11-17,Morning,6,26.583333333333332,4.166666666666667,2024-11-17,5,2,1.2,Cardiology,45
2,2024-11-18,Afternoon,5,25.8,3.8,2024-11-18,5,2,1.0,Cardiology,45
2,2024-11-18,Morning,7,33.74285714285715,3.2857142857142856,2024-11-18,3,2,2.3333333333333335,Cardiology,45
2,2024-11-18,Night,1,24.8,3.0,2024-11-18,3,1,0.3333333333333333,Cardiology,45
2,2024-11-19,Afternoon,7,26.74285714285714,4.0,2024-11-19,5,1,1.4,Cardiology,45
2,2024-11-19,Morning,4,24.025,3.75,2024-11-19,5,2,0.8,Cardiology,45
2,2024-11-19,Night,1,18.5,5.0,2024-11-19,3,2,0.3333333333333333,Cardiology,45
2,2024-11-20,Afternoon,2,21.1,3.5,2024-11-20,5,2,0.4,Cardiology,45
2,2024-11-20,Morning,8,29.6875,3.75,2024-11-20,5,2,1.6,Cardiology,45
2,2024-11-20,Night,1,27.6,3.0,2024-11-20,3,1,0.3333333333333333,Cardiology,45
2,2024-11-21,Afternoon,7,31.17142857142857,3.857142857142857,2024-11-21,5,2,1.4,Cardiology,45
2,2024-11-21,Morning,5,27.160000000000004,4.0,2024-11-21,5,3,1.0,Cardiology,45
2,2024-11-22,Afternoon,4,24.5,4.25,2024-11-22,6,2,0.6666666666666666,Cardiology,45
2,2024-11-22,Morning,6,27.866666666666664,3.1666666666666665,2024-11-22,5,2,1.2,Cardiology,45
2,2024-11-23,Afternoon,9,31.188888888888886,4.0,2024-11-23,6,2,1.5,Cardiology,45
2,2024-11-23,Morning,5,30.660000000000004,3.4,2024-11-23,4,2,1.25,Cardiology,45
2,2024-11-24,Afternoon,7,27.785714285714285,4.285714285714286,2024-11-24,5,2,1.4,Cardiology,45
2,2024-11-24,Morning,4,29.8,4.0,2024-11-24,5,2,0.8,Cardiology,45
2,2024-11-24,Night,2,25.299999999999997,4.0,2024-11-24,4,1,0.5,Cardiology,45
2,2024-11-25,Afternoon,7,29.3,3.857142857142857,2024-11-25,4,2,1.75,Cardiology,45
2,2024-11-25,Morning,6,29.416666666666668,3.8333333333333335,2024-11-25,5,2,1.2,Cardiology,45
2,2024-11-25,Night,1,10.8,4.0,2024-11-25,4,1,0.25,Cardiology,45
2,2024-11-26,Afternoon,8,25.4125,4.0,2024-11-26,6,2,1.3333333333333333,Cardiology,45
2,2024-11-26,Morning,8,28.75,4.0,2024-11-26,5,2,1.6,Cardiology,45
2,2024-11-27,Afternoon,5,20.98,4.2,2024-11-27,5,3,1.0,Cardiology,45
2,2024-11-27,Morning,4,17.95,4.25,2024-11-27,7,2,0.5714285714285714,Cardiology,45
2,2024-11-27,Night,3,28.933333333333337,4.0,2024-11-27,2,1,1.5,Cardiology,45
2,2024-11-28,Afternoon,4,28.075000000000003,3.5,2024-11-28,4,2,1.0,Cardiology,45
2,2024-11-28,Morning,7,26.914285714285715,4.142857142857143,2024-11-28,5,2,1.4,Cardiology,45
2,2024-11-28,Night,1,15.5,5.0,2024-11-28,3,1,0.3333333333333333,Cardiology,45
2,2024-11-29,Afternoon,8,31.0625,4.0,2024-11-29,4,1,2.0,Cardiology,45
2,2024-11-29,Morning,4,20.425,4.25,2024-11-29,6,2,0.6666666666666666,Cardiology,45
2,2024-11-29,Night,4,25.125,3.75,2024-11-29,3,2,1.3333333333333333,Cardiology,45
2,2024-11-30,Afternoon,4,27.6,3.5,2024-11-30,5,2,0.8,Cardiology,45
2,2024-11-30,Morning,6,22.333333333333332,3.8333333333333335,2024-11-30,6,2,1.0,Cardiology,45
2,2024-12-01,Afternoon,10,33.980000000000004,3.6,2024-12-01,5,2,2.0,Cardiology,45
2,2024-12-01,Morning,3,20.166666666666668,4.0,2024-12-01,4,2,0.75,Cardiology,45
2,2024-12-02,Afternoon,11,33.56363636363636,3.5454545454545454,2024-12-02,5,2,2.2,Cardiology,45
2,2024-12-02,Morning,5,28.339999999999996,3.6,2024-12-02,4,2,1.25,Cardiology,45
2,2024-12-02,Night,1,24.3,5.0,2024-12-02,3,2,0.3333333333333333,Cardiology,45
2,2024-12-03,Afternoon,7,25.0,3.5714285714285716,2024-12-03,6,2,1.1666666666666667,Cardiology,45
2,2024-12-03,Morning,8,30.387500000000003,4.25,2024-12-03,5,2,1.6,Cardiology,45
2,2024-12-03,Night,2,25.35,3.5,2024-12-03,2,1,1.0,Cardiology,45
2,2024-12-04,Afternoon,6,25.599999999999998,4.0,2024-12-04,5,2,1.2,Cardiology,45
2,2024-12-04,Morning,7,29.457142857142856,4.285714285714286,2024-12-04,5,1,1.4,Cardiology,45
2,2024-12-04,Night,1,15.7,5.0,2024-12-04,4,1,0.25,Cardiology,45
2,2024-12-05,Afternoon,3,25.2,4.666666666666667,2024-12-05,5,2,0.6,Cardiology,45
2,2024-12-05,Morning,2,19.4,4.0,2024-12-05,6,2,0.3333333333333333,Cardiology,45
2,2024-12-05,Night,1,23.6,4.0,2024-12-05,3,2,0.3333333333333333,Cardiology,45
2,2024-12-06,Afternoon,8,27.875,3.5,2024-12-06,5,2,1.6,Cardiology,45
2,2024-12-06,Morning,4,22.025,4.0,2024-12-06,6,2,0.6666666666666666,Cardiology,45
2,2024-12-06,Night,1,21.8,4.0,2024-12-06,4,2,0.25,Cardiology,45
2,2024-12-07,Afternoon,3,20.833333333333332,4.333333333333333,2024-12-07,6,2,0.5,Cardiology,45
2,2024-12-07,Morning,1,24.0,4.0,2024-12-07,5,2,0.2,Cardiology,45
2,2024-12-08,Afternoon,3,19.099999999999998,4.333333333333333,2024-12-08,5,1,0.6,Cardiology,45
2,2024-12-08,Morning,5,23.740000000000002,3.4,2024-12-08,5,2,1.0,Cardiology,45
2,2024-12-08,Night,3,19.633333333333333,4.666666666666667,2024-12-08,4,1,0.75,Cardiology,45
2,2024-12-09,Afternoon,4,25.425,3.75,2024-12-09,5,3,0.8,Cardiology,45
2,2024-12-09,Morning,8,35.375,3.875,2024-12-09,4,2,2.0,Cardiology,45
2,2024-12-09,Night,2,19.5,4.0,2024-12-09,2,1,1.0,Cardiology,45
2,2024-12-10,Afternoon,8,28.575,3.625,2024-12-10,5,3,1.6,Cardiology,45
2,2024-12-10,Morning,9,29.688888888888886,3.5555555555555554,2024-12-10,5,1,1.8,Cardiology,45
2,2024-12-11,Afternoon,12,32.333333333333336,3.3333333333333335,2024-12-11,5,1,2.4,Cardiology,45
2,2024-12-11,Morning,8,29.6,4.0,2024-12-11,5,2,1.6,Cardiology,45
2,2024-12-11,Night,2,19.450000000000003,3.0,2024-12-11,4,1,0.5,Cardiology,45
2,2024-12-12,Afternoon,6,21.216666666666665,3.6666666666666665,2024-12-12,5,2,1.2,Cardiology,45
2,2024-12-12,Morning,4,24.0,4.25,2024-12-12,4,2,1.0,Cardiology,45
2,2024-12-12,Night,2,31.55,3.5,2024-12-12,2,1,1.0,Cardiology,45
2,2024-12-13,Afternoon,6,25.0,3.5,2024-12-13,5,2,1.2,Cardiology,45
2,2024-12-13,Morning,3,21.866666666666664,4.0,2024-12-13,5,3,0.6,Cardiology,45
2,2024-12-13,Night,2,24.7,4.0,2024-12-13,3,1,0.6666666666666666,Cardiology,45
2,2024-12-14,Afternoon,3,23.333333333333332,4.333333333333333,2024-12-14,5,2,0.6,Cardiology,45
2,2024-12-14,Morning,7,21.942857142857143,4.428571428571429,2024-12-14,6,2,1.1666666666666667,Cardiology,45
2,2024-12-15,Afternoon,4,22.625,4.25,2024-12-15,6,3,0.6666666666666666,Cardiology,45
2,2024-12-15,Morning,5,21.3,3.6,2024-12-15,5,2,1.0,Cardiology,45
2,2024-12-15,Night,2,20.15,4.0,2024-12-15,4,2,0.5,Cardiology,45
2,2024-12-16,Afternoon,7,27.02857142857143,4.142857142857143,2024-12-16,5,2,1.4,Cardiology,45
2,2024-12-16,Morning,4,26.0,4.0,2024-12-16,4,3,1.0,Cardiology,45
2,2024-12-16,Night,2,27.549999999999997,2.5,2024-12-16,4,1,0.5,Cardiology,45
2,2024-12-17,Afternoon,3,20.033333333333335,3.6666666666666665,2024-12-17,5,2,0.6,Cardiology,45
2,2024-12-17,Morning,4,18.0,3.75,2024-12-17,5,2,0.8,Cardiology,45
2,2024-12-17,Night,1,18.4,5.0,2024-12-17,4,2,0.25,Cardiology,45
2,2024-12-18,Afternoon,3,24.333333333333332,4.333333333333333,2024-12-18,4,2,0.75,Cardiology,45
2,2024-12-18,Morning,3,24.366666666666664,3.0,2024-12-18,5,2,0.6,Cardiology,45
2,2024-12-18,Night,4,22.75,4.5,2024-12-18,5,2,0.8,Cardiology,45
2,2024-12-19,Afternoon,5,25.2,4.0,2024-12-19,4,2,1.25,Cardiology,45
2,2024-12-19,Morning,6,26.983333333333334,3.5,2024-12-19,5,2,1.2,Cardiology,45
2,2024-12-19,Night,1,32.9,4.0,2024-12-19,2,1,0.5,Cardiology,45
2,2024-12-20,Afternoon,3,24.866666666666664,4.0,2024-12-20,6,2,0.5,Cardiology,45
2,2024-12-20,Morning,3,24.333333333333332,3.3333333333333335,2024-12-20,5,2,0.6,Cardiology,45
2,2024-12-20,Night,2,21.85,4.0,2024-12-20,3,1,0.6666666666666666,Cardiology,45
2,2024-12-21,Afternoon,8,26.8,4.125,2024-12-21,5,2,1.6,Cardiology,45
2,2024-12-21,Morning,8,29.3125,4.0,2024-12-21,5,2,1.6,Cardiology,45
2,2024-12-21,Night,1,26.7,4.0,2024-12-21,2,1,0.5,Cardiology,45
2,2024-12-22,Afternoon,2,21.05,4.0,2024-12-22,6,3,0.3333333333333333,Cardiology,45
2,2024-12-22,Morning,6,23.53333333333333,3.8333333333333335,2024-12-22,6,3,1.0,Cardiology,45
2,2024-12-23,Afternoon,5,21.36,4.0,2024-12-23,5,2,1.0,Cardiology,45
2,2024-12-23,Morning,7,25.87142857142857,4.285714285714286,2024-12-23,4,2,1.75,Cardiology,45
2,2024-12-23,Night,1,17.1,3.0,2024-12-23,3,1,0.3333333333333333,Cardiology,45
2,2024-12-24,Afternoon,8,26.975,4.0,2024-12-24,5,2,1.6,Cardiology,45
2,2024-12-24,Morning,8,30.3125,4.125,2024-12-24,4,2,2.0,Cardiology,45
2,2024-12-24,Night,3,27.2,3.6666666666666665,2024-12-24,4,1,0.75,Cardiology,45
2,2024-12-25,Afternoon,8,24.6,3.75,2024-12-25,6,1,1.3333333333333333,Cardiology,45
2,2024-12-25,Morning,5,20.28,3.8,2024-12-25,6,2,0.8333333333333334,Cardiology,45
2,2024-12-26,Afternoon,7,30.24285714285714,3.857142857142857,2024-12-26,4,2,1.75,Cardiology,45
2,2024-12-26,Morning,7,33.4,3.5714285714285716,2024-12-26,4,3,1.75,Cardiology,45
2,2024-12-27,Afternoon,7,27.985714285714288,3.857142857142857,2024-12-27,5,3,1.4,Cardiology,45
2,2024-12-27,Morning,10,28.389999999999997,3.4,2024-12-27,6,2,1.6666666666666667,Cardiology,45
2,2024-12-27,Night,3,25.133333333333336,3.6666666666666665,2024-12-27,3,1,1.0,Cardiology,45
2,2024-12-28,Afternoon,2,18.9,4.0,2024-12-28,5,2,0.4,Cardiology,45
2,2024-12-28,Morning,6,29.21666666666667,3.3333333333333335,2024-12-28,5,2,1.2,Cardiology,45
2,2024-12-29,Afternoon,8,24.9,4.0,2024-12-29,6,2,1.3333333333333333,Cardiology,45
2,2024-12-29,Morning,7,32.642857142857146,3.5714285714285716,2024-12-29,4,2,1.75,Cardiology,45
2,2024-12-29,Night,1,14.0,5.0,2024-12-29,3,1,0.3333333333333333,Cardiology,45
2,2024-12-30,Afternoon,6,28.883333333333336,3.8333333333333335,2024-12-30,4,2,1.5,Cardiology,45
2,2024-12-30,Morning,6,31.866666666666664,3.6666666666666665,2024-12-30,4,3,1.5,Cardiology,45
2,2024-12-30,Night,2,24.950000000000003,3.5,2024-12-30,4,1,0.5,Cardiology,45
2,2024-12-31,Afternoon,4,22.650000000000002,4.25,2024-12-31,5,2,0.8,Cardiology,45
2,2024-12-31,Morning,7,28.17142857142857,3.7142857142857144,2024-12-31,5,1,1.4,Cardiology,45
2,2024-12-31,Night,3,26.0,4.666666666666667,2024-12-31,3,2,1.0,Cardiology,45
3,2024-01-01,Afternoon,3,17.433333333333334,3.6666666666666665,2024-01-01,6,2,0.5,Orthopedics,45
3,2024-01-01,Morning,2,23.65,4.0,2024-01-01,4,2,0.5,Orthopedics,45
3,2024-01-01,Night,1,13.7,5.0,2024-01-01,3,1,0.3333333333333333,Orthopedics,45
3,2024-01-02,Afternoon,11,29.963636363636365,3.272727272727273,2024-01-02,6,2,1.8333333333333333,Orthopedics,45
3,2024-01-02,Night,2,14.85,5.0,2024-01-02,3,1,0.6666666666666666,Orthopedics,45
3,2024-01-03,Afternoon,11,32.28181818181818,3.3636363636363638,2024-01-03,5,1,2.2,Orthopedics,45
3,2024-01-03,Morning,4,24.625,4.75,2024-01-03,5,2,0.8,Orthopedics,45
3,2024-01-04,Afternoon,8,31.337500000000002,4.25,2024-01-04,6,2,1.3333333333333333,Orthopedics,45
3,2024-01-04,Morning,8,28.6875,3.875,2024-01-04,5,2,1.6,Orthopedics,45
3,2024-01-04,Night,1,19.0,3.0,2024-01-04,3,2,0.3333333333333333,Orthopedics,45
3,2024-01-05,Afternoon,5,21.62,3.6,2024-01-05,5,2,1.0,Orthopedics,45
3,2024-01-05,Morning,3,25.666666666666668,4.0,2024-01-05,5,2,0.6,Orthopedics,45
3,2024-01-05,Night,5,29.28,4.0,2024-01-05,3,1,1.6666666666666667,Orthopedics,45
3,2024-01-06,Afternoon,6,25.666666666666668,4.333333333333333,2024-01-06,5,2,1.2,Orthopedics,45
3,2024-01-06,Morning,4,23.075,4.0,2024-01-06,4,2,1.0,Orthopedics,45
3,2024-01-06,Night,1,21.2,5.0,2024-01-06,4,1,0.25,Orthopedics,45
3,2024-01-07,Afternoon,3,23.599999999999998,4.0,2024-01-07,5,2,0.6,Orthopedics,45
3,2024-01-07,Morning,2,23.9,4.0,2024-01-07,5,2,0.4,Orthopedics,45
3,2024-01-08,Afternoon,5,21.520000000000003,3.4,2024-01-08,5,3,1.0,Orthopedics,45
3,2024-01-08,Morning,7,31.82857142857143,4.428571428571429,2024-01-08,4,2,1.75,Orthopedics,45
3,2024-01-08,Night,1,23.3,4.0,2024-01-08,3,2,0.3333333333333333,Orthopedics,45
3,2024-01-09,Afternoon,5,18.64,4.6,2024-01-09,5,2,1.0,Orthopedics,45
3,2024-01-09,Morning,3,21.1,4.666666666666667,2024-01-09,6,3,0.5,Orthopedics,45
3,2024-01-09,Night,3,23.433333333333334,3.6666666666666665,2024-01-09,3,2,1.0,Orthopedics,45
3,2024-01-10,Afternoon,3,22.7,4.333333333333333,2024-01-10,4,1,0.75,Orthopedics,45
3,2024-01-10,Morning,4,20.1,3.75,2024-01-10,4,2,1.0,Orthopedics,45
3,2024-01-11,Afternoon,5,25.32,4.0,2024-01-11,4,1,1.25,Orthopedics,45
3,2024-01-11,Morning,3,23.2,4.333333333333333,2024-01-11,5,3,0.6,Orthopedics,45
3,2024-01-11,Night,1,23.7,4.0,2024-01-11,3,1,0.3333333333333333,Orthopedics,45
3,2024-01-12,Afternoon,6,24.683333333333334,3.8333333333333335,2024-01-12,5,2,1.2,Orthopedics,45
3,2024-01-12,Morning,5,22.32,4.4,2024-01-12,4,3,1.25,Orthopedics,45
3,2024-01-13,Afternoon,5,24.259999999999998,4.4,2024-01-13,6,2,0.8333333333333334,Orthopedics,45
3,2024-01-13,Morning,6,27.650000000000002,3.8333333333333335,2024-01-13,5,2,1.2,Orthopedics,45
3,2024-01-14,Afternoon,5,25.76,4.0,2024-01-14,6,3,0.8333333333333334,Orthopedics,45
3,2024-01-14,Morning,5,26.860000000000003,4.2,2024-01-14,5,2,1.0,Orthopedics,45
3,2024-01-14,Night,1,19.8,4.0,2024-01-14,3,1,0.3333333333333333,Orthopedics,45
3,2024-01-15,Afternoon,4,23.4,4.75,2024-01-15,5,1,0.8,Orthopedics,45
3,2024-01-15,Morning,3,23.333333333333332,3.3333333333333335,2024-01-15,4,2,0.75,Orthopedics,45
3,2024-01-16,Afternoon,4,17.6,4.25,2024-01-16,6,2,0.6666666666666666,Orthopedics,45
3,2024-01-16,Morning,1,7.0,4.0,2024-01-16,4,2,0.25,Orthopedics,45
3,2024-01-16,Night,1,11.9,3.0,2024-01-16,2,2,0.5,Orthopedics,45
3,2024-01-17,Afternoon,7,29.9,3.5714285714285716,2024-01-17,5,3,1.4,Orthopedics,45
3,2024-01-17,Morning,4,19.975,4.0,2024-01-17,5,1,0.8,Orthopedics,45
3,2024-01-17,Night,2,23.15,4.0,2024-01-17,3,1,0.6666666666666666,Orthopedics,45
3,2024-01-18,Afternoon,9,29.099999999999998,3.888888888888889,2024-01-18,5,2,1.8,Orthopedics,45
3,2024-01-18,Morning,4,19.7,4.0,2024-01-18,6,2,0.6666666666666666,Orthopedics,45
3,2024-01-19,Afternoon,9,26.733333333333334,4.0,2024-01-19,5,2,1.8,Orthopedics,45
3,2024-01-19,Morning,3,22.233333333333334,4.0,2024-01-19,5,2,0.6,Orthopedics,45
3,2024-01-19,Night,3,25.399999999999995,4.333333333333333,2024-01-19,3,1,1.0,Orthopedics,45
3,2024-01-20,Afternoon,8,24.8875,3.875,2024-01-20,5,3,1.6,Orthopedics,45
3,2024-01-20,Morning,4,19.225,3.75,2024-01-20,6,2,0.6666666666666666,Orthopedics,45
3,2024-01-21,Afternoon,5,26.68,4.0,2024-01-21,6,2,0.8333333333333334,Orthopedics,45
3,2024-01-21,Morning,3,19.666666666666668,4.0,2024-01-21,6,1,0.5,Orthopedics,45
3,2024-01-22,Afternoon,6,24.683333333333334,4.0,2024-01-22,6,2,1.0,Orthopedics,45
3,2024-01-22,Morning,10,36.089999999999996,3.9,2024-01-22,4,2,2.5,Orthopedics,45
3,2024-01-22,Night,1,18.7,4.0,2024-01-22,4,1,0.25,Orthopedics,45
3,2024-01-23,Afternoon,8,29.45,4.25,2024-01-23,5,2,1.6,Orthopedics,45
3,2024-01-23,Morning,4,24.575,4.25,2024-01-23,4,2,1.0,Orthopedics,45
3,2024-01-24,Afternoon,5,26.880000000000003,4.2,2024-01-24,4,3,1.25,Orthopedics,45
3,2024-01-24,Morning,5,23.94,4.2,2024-01-24,6,2,0.8333333333333334,Orthopedics,45
3,2024-01-24,Night,3,23.03333333333333,4.666666666666667,2024-01-24,4,1,0.75,Orthopedics,45
3,2024-01-25,Afternoon,3,18.533333333333335,4.666666666666667,2024-01-25,5,2,0.6,Orthopedics,45
3,2024-01-25,Morning,5,24.86,3.8,2024-01-25,5,2,1.0,Orthopedics,45
3,2024-01-25,Night,1,20.8,5.0,2024-01-25,3,1,0.3333333333333333,Orthopedics,45
3,2024-01-26,Afternoon,6,26.266666666666666,4.166666666666667,2024-01-26,5,2,1.2,Orthopedics,45
3,2024-01-26,Morning,6,28.316666666666666,4.166666666666667,2024-01-26,4,2,1.5,Orthopedics,45
3,2024-01-27,Afternoon,5,24.14,4.2,2024-01-27,6,1,0.8333333333333334,Orthopedics,45
3,2024-01-27,Morning,3,19.933333333333334,3.3333333333333335,2024-01-27,7,2,0.42857142857142855,Orthopedics,45
3,2024-01-28,Morning,5,25.1,3.6,2024-01-28,5,2,1.0,Orthopedics,45
3,2024-01-29,Afternoon,3,21.366666666666664,4.333333333333333,2024-01-29,5,2,0.6,Orthopedics,45
3,2024-01-29,Morning,4,26.275000000000002,3.75,2024-01-29,5,2,0.8,Orthopedics,45
3,2024-01-29,Night,1,11.8,3.0,2024-01-29,3,1,0.3333333333333333,Orthopedics,45
3,2024-01-30,Afternoon,8,31.3,4.125,2024-01-30,5,1,1.6,Orthopedics,45
3,2024-01-30,Morning,8,29.3875,4.0,2024-01-30,6,2,1.3333333333333333,Orthopedics,45
3,2024-01-31,Afternoon,6,28.71666666666667,3.3333333333333335,2024-01-31,4,3,1.5,Orthopedics,45
3,2024-01-31,Morning,1,25.6,5.0,2024-01-31,6,2,0.16666666666666666,Orthopedics,45
3,2024-01-31,Night,1,25.4,4.0,2024-01-31,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-01,Afternoon,9,30.32222222222222,4.0,2024-02-01,5,2,1.8,Orthopedics,45
3,2024-02-01,Morning,4,22.025,4.5,2024-02-01,5,1,0.8,Orthopedics,45
3,2024-02-01,Night,2,23.9,4.5,2024-02-01,3,1,0.6666666666666666,Orthopedics,45
3,2024-02-02,Afternoon,8,31.675,3.875,2024-02-02,5,1,1.6,Orthopedics,45
3,2024-02-02,Morning,2,27.45,3.5,2024-02-02,4,2,0.5,Orthopedics,45
3,2024-02-03,Afternoon,2,17.35,4.5,2024-02-03,5,2,0.4,Orthopedics,45
3,2024-02-03,Morning,6,26.799999999999997,4.0,2024-02-03,5,2,1.2,Orthopedics,45
3,2024-02-04,Afternoon,5,23.080000000000002,4.0,2024-02-04,5,2,1.0,Orthopedics,45
3,2024-02-04,Morning,4,20.225,4.25,2024-02-04,5,2,0.8,Orthopedics,45
3,2024-02-05,Afternoon,6,24.566666666666666,3.8333333333333335,2024-02-05,4,2,1.5,Orthopedics,45
3,2024-02-05,Morning,4,21.975,4.0,2024-02-05,5,2,0.8,Orthopedics,45
3,2024-02-05,Night,2,14.399999999999999,4.5,2024-02-05,5,1,0.4,Orthopedics,45
3,2024-02-06,Afternoon,2,20.2,4.5,2024-02-06,4,2,0.5,Orthopedics,45
3,2024-02-06,Morning,5,26.28,4.0,2024-02-06,5,3,1.0,Orthopedics,45
3,2024-02-06,Night,1,21.1,5.0,2024-02-06,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-07,Afternoon,4,25.25,4.25,2024-02-07,5,2,0.8,Orthopedics,45
3,2024-02-07,Morning,4,21.9,3.5,2024-02-07,4,2,1.0,Orthopedics,45
3,2024-02-07,Night,1,22.0,3.0,2024-02-07,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-08,Afternoon,6,25.516666666666666,3.6666666666666665,2024-02-08,5,3,1.2,Orthopedics,45
3,2024-02-08,Morning,2,25.049999999999997,4.5,2024-02-08,4,2,0.5,Orthopedics,45
3,2024-02-08,Night,2,21.15,4.5,2024-02-08,3,1,0.6666666666666666,Orthopedics,45
3,2024-02-09,Afternoon,4,22.55,3.75,2024-02-09,5,2,0.8,Orthopedics,45
3,2024-02-09,Morning,6,29.416666666666668,4.5,2024-02-09,5,2,1.2,Orthopedics,45
3,2024-02-09,Night,1,28.2,4.0,2024-02-09,4,2,0.25,Orthopedics,45
3,2024-02-10,Afternoon,5,25.46,4.2,2024-02-10,6,2,0.8333333333333334,Orthopedics,45
3,2024-02-10,Morning,1,15.9,5.0,2024-02-10,6,2,0.16666666666666666,Orthopedics,45
3,2024-02-11,Afternoon,5,25.0,4.2,2024-02-11,4,3,1.25,Orthopedics,45
3,2024-02-11,Morning,5,21.9,4.4,2024-02-11,6,2,0.8333333333333334,Orthopedics,45
3,2024-02-12,Afternoon,7,22.857142857142858,4.0,2024-02-12,6,2,1.1666666666666667,Orthopedics,45
3,2024-02-12,Morning,4,23.425,4.25,2024-02-12,5,2,0.8,Orthopedics,45
3,2024-02-12,Night,3,24.766666666666666,4.0,2024-02-12,3,1,1.0,Orthopedics,45
3,2024-02-13,Afternoon,6,22.96666666666667,4.0,2024-02-13,6,1,1.0,Orthopedics,45
3,2024-02-13,Morning,7,31.62857142857143,3.857142857142857,2024-02-13,4,2,1.75,Orthopedics,45
3,2024-02-13,Night,2,21.950000000000003,4.0,2024-02-13,3,1,0.6666666666666666,Orthopedics,45
3,2024-02-14,Afternoon,12,33.61666666666667,3.8333333333333335,2024-02-14,5,2,2.4,Orthopedics,45
3,2024-02-14,Morning,7,31.12857142857143,4.0,2024-02-14,4,2,1.75,Orthopedics,45
3,2024-02-14,Night,1,15.7,4.0,2024-02-14,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-15,Afternoon,7,26.02857142857143,4.142857142857143,2024-02-15,5,2,1.4,Orthopedics,45
3,2024-02-15,Morning,8,35.8625,3.875,2024-02-15,5,2,1.6,Orthopedics,45
3,2024-02-15,Night,1,22.1,3.0,2024-02-15,4,1,0.25,Orthopedics,45
3,2024-02-16,Afternoon,5,24.54,4.0,2024-02-16,5,1,1.0,Orthopedics,45
3,2024-02-16,Morning,2,21.8,4.5,2024-02-16,5,2,0.4,Orthopedics,45
3,2024-02-16,Night,1,15.6,4.0,2024-02-16,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-17,Afternoon,5,22.580000000000002,3.6,2024-02-17,5,2,1.0,Orthopedics,45
3,2024-02-17,Morning,4,24.075000000000003,4.25,2024-02-17,5,2,0.8,Orthopedics,45
3,2024-02-18,Afternoon,5,23.880000000000003,4.0,2024-02-18,6,2,0.8333333333333334,Orthopedics,45
3,2024-02-18,Morning,6,29.78333333333333,3.3333333333333335,2024-02-18,5,2,1.2,Orthopedics,45
3,2024-02-19,Morning,2,22.049999999999997,4.0,2024-02-19,5,2,0.4,Orthopedics,45
3,2024-02-19,Night,1,15.5,4.0,2024-02-19,3,1,0.3333333333333333,Orthopedics,45
3,2024-02-20,Afternoon,4,23.125,3.5,2024-02-20,6,1,0.6666666666666666,Orthopedics,45
3,2024-02-20,Morning,4,17.825,3.75,2024-02-20,6,1,0.6666666666666666,Orthopedics,45
3,2024-02-21,Afternoon,8,26.625,3.625,2024-02-21,5,3,1.6,Orthopedics,45
3,2024-02-21,Morning,8,26.9,3.875,2024-02-21,5,2,1.6,Orthopedics,45
3,2024-02-22,Afternoon,4,25.7,3.75,2024-02-22,5,2,0.8,Orthopedics,45
3,2024-02-22,Morning,4,20.299999999999997,4.0,2024-02-22,7,2,0.5714285714285714,Orthopedics,45
3,2024-02-22,Night,2,23.3,4.5,2024-02-22,4,1,0.5,Orthopedics,45
3,2024-02-23,Afternoon,2,24.65,3.5,2024-02-23,5,2,0.4,Orthopedics,45
3,2024-02-23,Morning,9,29.244444444444444,3.3333333333333335,2024-02-23,5,2,1.8,Orthopedics,45
3,2024-02-24,Afternoon,4,23.875,4.0,2024-02-24,5,2,0.8,Orthopedics,45
3,2024-02-24,Morning,5,21.560000000000002,4.0,2024-02-24,6,1,0.8333333333333334,Orthopedics,45
3,2024-02-24,Night,1,17.1,4.0,2024-02-24,4,2,0.25,Orthopedics,45
3,2024-02-25,Afternoon,4,27.55,3.25,2024-02-25,5,2,0.8,Orthopedics,45
3,2024-02-25,Morning,2,19.35,4.0,2024-02-25,6,2,0.3333333333333333,Orthopedics,45
3,2024-02-25,Night,3,20.96666666666667,3.6666666666666665,2024-02-25,3,1,1.0,Orthopedics,45
3,2024-02-26,Afternoon,5,21.44,4.4,2024-02-26,6,1,0.8333333333333334,Orthopedics,45
